OrderID,CustomerID,OrderDate,Quantity,ItemPrice,TotalAmount,OrderMonth,CohortMonth
ORD-51503,CUST-1328,2025-05-10 15:08:00,3,37.63,112.89,2025-05,2025-03
ORD-51504,CUST-1231,2025-10-24 22:14:00,1,143.63,143.63,2025-10,2025-05
ORD-51505,CUST-1861,2025-12-11 07:01:00,3,149.93,449.79,2025-12,2025-01
ORD-51506,CUST-1639,2025-07-20 14:23:00,2,123.52,247.04,2025-07,2025-07
ORD-51507,CUST-1239,2025-09-21 01:25:00,4,145.89,583.56,2025-09,2025-06
ORD-51508,CUST-1235,2025-12-06 03:07:00,2,137.7,275.4,2025-12,2025-02
ORD-51509,CUST-1324,2025-05-27 21:03:00,3,61.64,184.92,2025-05,2025-02
ORD-51510,CUST-1517,2025-03-22 22:03:00,4,19.21,76.84,2025-03,2025-03
ORD-51511,CUST-1263,2025-09-19 04:38:00,2,14.35,28.7,2025-09,2025-02
ORD-51512,CUST-1950,2025-02-12 02:20:00,2,46.06,92.12,2025-02,2025-02
ORD-51513,CUST-1713,2025-04-12 10:45:00,3,91.79,275.37,2025-04,2025-01
ORD-51515,CUST-1606,2025-12-20 22:43:00,3,40.85,122.55,2025-12,2025-01
ORD-51517,CUST-1677,2025-06-15 19:19:00,3,48.55,145.65,2025-06,2025-06
ORD-51518,CUST-1500,2025-06-07 10:27:00,1,8.86,8.86,2025-06,2025-01
ORD-51519,CUST-1511,2025-11-25 12:18:00,1,124.47,124.47,2025-11,2025-06
ORD-51520,CUST-1500,2025-10-17 16:16:00,2,49.41,98.82,2025-10,2025-01
ORD-51521,CUST-1911,2025-11-15 04:59:00,2,63.99,127.98,2025-11,2025-01
ORD-51523,CUST-1630,2025-06-17 13:20:00,3,39.68,119.04,2025-06,2025-02
ORD-51524,CUST-1718,2025-01-23 19:02:00,3,134.43,403.29,2025-01,2025-01
ORD-51525,CUST-1968,2025-05-20 07:59:00,3,148.35,445.05,2025-05,2025-03
ORD-51526,CUST-1053,2025-08-04 11:48:00,4,13.19,52.76,2025-08,2025-01
ORD-51528,CUST-1601,2025-07-19 00:53:00,3,143.49,430.47,2025-07,2025-05
ORD-51529,CUST-1634,2025-02-20 07:19:00,1,5.01,5.01,2025-02,2025-01
ORD-51530,CUST-1143,2025-05-14 16:30:00,4,84.85,339.4,2025-05,2025-03
ORD-51532,CUST-1655,2025-02-16 13:23:00,3,124.74,374.22,2025-02,2025-02
ORD-51533,CUST-1170,2025-03-24 23:18:00,1,137.12,137.12,2025-03,2025-02
ORD-51534,CUST-1112,2025-04-16 16:24:00,3,109.55,328.65,2025-04,2025-04
ORD-51535,CUST-1774,2025-06-24 14:39:00,2,92.36,184.72,2025-06,2025-01
ORD-51536,CUST-1652,2025-07-29 10:00:00,2,47.43,94.86,2025-07,2025-07
ORD-51537,CUST-1028,2025-08-06 12:59:00,3,121.68,365.04,2025-08,2025-02
ORD-51538,CUST-1151,2025-07-15 16:42:00,2,115.63,231.26,2025-07,2025-02
ORD-51539,CUST-1716,2025-01-27 18:58:00,5,99.52,497.6,2025-01,2025-01
ORD-51540,CUST-1392,2025-01-08 02:24:00,5,128.72,643.6,2025-01,2025-01
ORD-51541,CUST-1505,2025-11-12 01:55:00,4,71.8,287.2,2025-11,2025-02
ORD-51542,CUST-1778,2025-12-28 20:35:00,5,50.35,251.75,2025-12,2025-01
ORD-51543,CUST-1894,2025-07-23 07:33:00,1,114.02,114.02,2025-07,2025-01
ORD-51544,CUST-1425,2025-04-28 02:48:00,3,101.41,304.23,2025-04,2025-04
ORD-51545,CUST-1105,2025-01-27 12:00:00,2,69.93,139.86,2025-01,2025-01
ORD-51546,CUST-1481,2025-09-03 03:58:00,2,55.77,111.54,2025-09,2025-02
ORD-51547,CUST-1823,2025-03-14 03:25:00,2,60.47,120.94,2025-03,2025-03
ORD-51548,CUST-1962,2025-03-06 05:24:00,2,80.19,160.38,2025-03,2025-01
ORD-51549,CUST-1863,2025-09-02 11:52:00,5,83.98,419.9,2025-09,2025-02
ORD-51550,CUST-1480,2025-10-25 17:48:00,5,131.91,659.55,2025-10,2025-02
ORD-51551,CUST-1895,2025-07-27 06:05:00,4,31.01,124.04,2025-07,2025-01
ORD-51552,CUST-1961,2025-04-19 05:41:00,3,20.76,62.28,2025-04,2025-03
ORD-51553,CUST-1766,2025-11-01 03:31:00,1,62.1,62.1,2025-11,2025-05
ORD-51554,CUST-1203,2025-08-06 03:03:00,3,72.4,217.2,2025-08,2025-03
ORD-51555,CUST-1723,2025-06-10 20:36:00,3,13.96,41.88,2025-06,2025-06
ORD-51556,CUST-1394,2025-11-23 13:30:00,1,89.5,89.5,2025-11,2025-01
ORD-51557,CUST-1617,2025-10-24 10:00:00,2,123.64,247.28,2025-10,2025-03
ORD-51558,CUST-1967,2025-10-12 05:39:00,4,104.31,417.24,2025-10,2025-02
ORD-51559,CUST-1027,2025-07-09 23:03:00,2,140.42,280.84,2025-07,2025-02
ORD-51560,CUST-1696,2025-02-01 23:31:00,3,110.53,331.59,2025-02,2025-02
ORD-51561,CUST-1733,2025-12-05 10:02:00,1,13.01,13.01,2025-12,2025-03
ORD-51562,CUST-1592,2025-02-13 23:34:00,4,122.28,489.12,2025-02,2025-02
ORD-51563,CUST-1609,2025-04-27 23:01:00,2,63.21,126.42,2025-04,2025-04
ORD-51565,CUST-1991,2025-03-31 02:08:00,5,90.78,453.9,2025-03,2025-02
ORD-51566,CUST-1589,2025-05-22 19:15:00,1,12.34,12.34,2025-05,2025-02
ORD-51567,CUST-1454,2025-09-26 00:59:00,5,120.69,603.45,2025-09,2025-02
ORD-51568,CUST-1731,2025-09-18 19:49:00,4,149.3,597.2,2025-09,2025-02
ORD-51569,CUST-1096,2025-09-12 11:46:00,4,8.09,32.36,2025-09,2025-02
ORD-51570,CUST-1139,2025-07-04 18:11:00,2,109.46,218.92,2025-07,2025-02
ORD-51571,CUST-1878,2025-10-21 00:40:00,1,19.09,19.09,2025-10,2025-01
ORD-51572,CUST-1269,2025-07-11 12:15:00,2,141.32,282.64,2025-07,2025-02
ORD-51573,CUST-1125,2025-05-02 22:35:00,4,65.23,260.92,2025-05,2025-03
ORD-51574,CUST-1094,2025-01-01 12:28:00,4,15.57,62.28,2025-01,2025-01
ORD-51575,CUST-1932,2025-04-21 00:36:00,5,141.99,709.95,2025-04,2025-01
ORD-51576,CUST-1012,2025-09-22 13:27:00,3,88.59,265.77,2025-09,2025-05
ORD-51577,CUST-1121,2025-06-21 04:18:00,5,45.97,229.85,2025-06,2025-02
ORD-51579,CUST-1741,2025-12-07 09:26:00,2,47.72,95.44,2025-12,2025-07
ORD-51580,CUST-1635,2025-07-01 20:31:00,2,107.85,215.7,2025-07,2025-07
ORD-51581,CUST-1047,2025-12-18 07:09:00,3,59.04,177.12,2025-12,2025-01
ORD-51582,CUST-1828,2025-05-21 13:51:00,3,16.99,50.97,2025-05,2025-04
ORD-51585,CUST-1103,2025-05-09 11:53:00,5,5.63,28.15,2025-05,2025-03
ORD-51586,CUST-1387,2025-03-04 00:52:00,4,100.8,403.2,2025-03,2025-01
ORD-51587,CUST-1722,2025-11-28 18:29:00,3,125.46,376.38,2025-11,2025-03
ORD-51588,CUST-1551,2025-08-11 19:21:00,4,147.63,590.52,2025-08,2025-01
ORD-51589,CUST-1180,2025-02-17 18:11:00,2,52.62,105.24,2025-02,2025-02
ORD-51590,CUST-1649,2025-06-21 19:36:00,3,45.35,136.05,2025-06,2025-06
ORD-51591,CUST-1575,2025-04-06 19:51:00,2,145.34,290.68,2025-04,2025-02
ORD-51592,CUST-1204,2025-02-19 07:22:00,4,30.36,121.44,2025-02,2025-02
ORD-51593,CUST-1638,2025-04-20 15:36:00,1,73.18,73.18,2025-04,2025-02
ORD-51594,CUST-1755,2025-08-29 14:55:00,1,17.68,17.68,2025-08,2025-01
ORD-51595,CUST-1120,2025-04-30 16:10:00,3,71.07,213.21,2025-04,2025-04
ORD-51596,CUST-1560,2025-03-28 09:20:00,4,38.82,155.28,2025-03,2025-03
ORD-51597,CUST-1350,2025-11-22 18:24:00,1,109.13,109.13,2025-11,2025-03
ORD-51598,CUST-1954,2025-11-14 16:09:00,2,64.09,128.18,2025-11,2025-01
ORD-51599,CUST-1331,2025-11-04 05:16:00,1,120.39,120.39,2025-11,2025-01
ORD-51600,CUST-1863,2025-08-12 00:15:00,5,42.93,214.65,2025-08,2025-02
ORD-51601,CUST-1987,2025-08-22 08:50:00,3,52.62,157.86,2025-08,2025-01
ORD-51602,CUST-1152,2025-08-23 23:55:00,1,127.33,127.33,2025-08,2025-02
ORD-51603,CUST-1266,2025-10-28 18:58:00,3,107.06,321.18,2025-10,2025-03
ORD-51604,CUST-1384,2025-01-09 02:09:00,5,123.49,617.45,2025-01,2025-01
ORD-51605,CUST-1267,2025-01-14 03:05:00,4,142.49,569.96,2025-01,2025-01
ORD-51606,CUST-1292,2025-10-04 05:38:00,4,141.36,565.44,2025-10,2025-08
ORD-51607,CUST-1755,2025-03-16 13:50:00,2,148.42,296.84,2025-03,2025-01
ORD-51608,CUST-1046,2025-02-20 19:35:00,5,70.8,354.0,2025-02,2025-01
ORD-51609,CUST-1972,2025-07-09 11:37:00,2,110.83,221.66,2025-07,2025-05
ORD-51610,CUST-1233,2025-12-12 06:26:00,1,23.91,23.91,2025-12,2025-05
ORD-51611,CUST-1896,2025-04-04 03:24:00,2,125.3,250.6,2025-04,2025-04
ORD-51612,CUST-1182,2025-04-08 08:18:00,3,59.4,178.2,2025-04,2025-04
ORD-51613,CUST-1573,2025-01-31 17:18:00,2,137.53,275.06,2025-01,2025-01
ORD-51614,CUST-1128,2025-05-09 05:49:00,2,56.11,112.22,2025-05,2025-02
ORD-51615,CUST-1399,2025-04-23 17:50:00,1,73.93,73.93,2025-04,2025-01
ORD-51616,CUST-1592,2025-10-31 14:00:00,3,86.77,260.31,2025-10,2025-02
ORD-51617,CUST-1686,2025-03-18 18:53:00,2,37.54,75.08,2025-03,2025-03
ORD-51618,CUST-1217,2025-03-28 06:00:00,5,139.97,699.85,2025-03,2025-01
ORD-51619,CUST-1882,2025-01-04 17:18:00,5,86.16,430.8,2025-01,2025-01
ORD-51620,CUST-1038,2025-08-24 08:29:00,4,96.29,385.16,2025-08,2025-01
ORD-51621,CUST-1655,2025-03-17 04:02:00,4,17.29,69.16,2025-03,2025-02
ORD-51622,CUST-1661,2025-11-26 08:41:00,2,123.41,246.82,2025-11,2025-07
ORD-51623,CUST-1562,2025-01-07 14:07:00,5,24.05,120.25,2025-01,2025-01
ORD-51624,CUST-1866,2025-09-28 08:08:00,1,52.87,52.87,2025-09,2025-02
ORD-51625,CUST-1814,2025-03-29 01:30:00,2,58.14,116.28,2025-03,2025-03
ORD-51626,CUST-1286,2025-10-08 15:22:00,2,79.26,158.52,2025-10,2025-01
ORD-51627,CUST-1581,2025-10-09 11:27:00,2,115.86,231.72,2025-10,2025-01
ORD-51628,CUST-1705,2025-04-06 06:21:00,1,9.04,9.04,2025-04,2025-04
ORD-51629,CUST-1349,2025-03-15 05:34:00,3,102.32,306.96,2025-03,2025-01
ORD-51632,CUST-1833,2025-09-26 14:10:00,4,54.37,217.48,2025-09,2025-01
ORD-51634,CUST-1426,2025-04-10 11:52:00,3,100.94,302.82,2025-04,2025-04
ORD-51636,CUST-1354,2025-10-09 07:31:00,4,138.29,553.16,2025-10,2025-06
ORD-51637,CUST-1799,2025-10-25 06:41:00,5,54.01,270.05,2025-10,2025-03
ORD-51638,CUST-1937,2025-05-04 17:38:00,5,144.39,721.95,2025-05,2025-03
ORD-51639,CUST-1444,2025-10-21 04:31:00,1,60.71,60.71,2025-10,2025-01
ORD-51640,CUST-1014,2025-10-22 12:30:00,4,34.61,138.44,2025-10,2025-05
ORD-51641,CUST-1687,2025-11-17 02:12:00,5,40.09,200.45,2025-11,2025-05
ORD-51642,CUST-1664,2025-01-27 22:05:00,2,145.9,291.8,2025-01,2025-01
ORD-51643,CUST-1701,2025-12-17 10:49:00,4,47.26,189.04,2025-12,2025-07
ORD-51644,CUST-1289,2025-12-14 13:36:00,1,91.89,91.89,2025-12,2025-02
ORD-51646,CUST-1023,2025-06-24 16:54:00,1,62.03,62.03,2025-06,2025-01
ORD-51647,CUST-1249,2025-09-13 18:57:00,1,64.45,64.45,2025-09,2025-01
ORD-51648,CUST-1969,2025-06-25 19:20:00,1,7.26,7.26,2025-06,2025-02
ORD-51649,CUST-1816,2025-06-23 14:28:00,3,73.09,219.27,2025-06,2025-02
ORD-51650,CUST-1462,2025-07-07 01:04:00,1,43.97,43.97,2025-07,2025-02
ORD-51652,CUST-1636,2025-07-08 04:55:00,1,137.55,137.55,2025-07,2025-01
ORD-51653,CUST-1705,2025-04-01 05:48:00,2,70.53,141.06,2025-04,2025-04
ORD-51654,CUST-1992,2025-08-02 00:10:00,3,78.66,235.98,2025-08,2025-02
ORD-51655,CUST-1163,2025-09-26 17:38:00,1,96.38,96.38,2025-09,2025-01
ORD-51656,CUST-1313,2025-05-29 10:31:00,4,124.74,498.96,2025-05,2025-02
ORD-51657,CUST-1400,2025-02-18 03:31:00,1,86.55,86.55,2025-02,2025-01
ORD-51659,CUST-1697,2025-04-02 23:55:00,2,132.45,264.9,2025-04,2025-04
ORD-51660,CUST-1277,2025-11-01 04:04:00,3,106.87,320.61,2025-11,2025-02
ORD-51661,CUST-1245,2025-02-19 02:58:00,3,125.71,377.13,2025-02,2025-01
ORD-51663,CUST-1957,2025-03-08 00:06:00,3,30.71,92.13,2025-03,2025-01
ORD-51664,CUST-1040,2025-08-25 18:34:00,2,38.7,77.4,2025-08,2025-02
ORD-51665,CUST-1458,2025-06-23 23:33:00,4,117.35,469.4,2025-06,2025-05
ORD-51666,CUST-1310,2025-02-14 15:53:00,3,144.75,434.25,2025-02,2025-01
ORD-51667,CUST-1914,2025-12-14 15:15:00,1,19.58,19.58,2025-12,2025-04
ORD-51668,CUST-1432,2025-08-23 02:23:00,5,78.4,392.0,2025-08,2025-01
ORD-51669,CUST-1575,2025-08-03 21:51:00,5,134.59,672.95,2025-08,2025-02
ORD-51671,CUST-1422,2025-10-28 06:52:00,1,58.77,58.77,2025-10,2025-05
ORD-51672,CUST-1628,2025-01-17 08:56:00,1,88.98,88.98,2025-01,2025-01
ORD-51673,CUST-1864,2025-07-11 01:22:00,4,127.24,508.96,2025-07,2025-01
ORD-51674,CUST-1451,2025-06-09 06:04:00,1,45.32,45.32,2025-06,2025-01
ORD-51675,CUST-1784,2025-03-26 02:46:00,4,10.52,42.08,2025-03,2025-02
ORD-51676,CUST-1529,2025-07-17 07:53:00,4,49.93,199.72,2025-07,2025-03
ORD-51677,CUST-1678,2025-04-09 16:45:00,1,119.37,119.37,2025-04,2025-04
ORD-51678,CUST-1885,2025-09-18 14:21:00,3,15.72,47.16,2025-09,2025-01
ORD-51679,CUST-1433,2025-09-30 11:45:00,2,38.19,76.38,2025-09,2025-04
ORD-51680,CUST-1127,2025-01-01 18:18:00,1,134.07,134.07,2025-01,2025-01
ORD-51681,CUST-1080,2025-08-12 22:07:00,5,57.77,288.85,2025-08,2025-02
ORD-51682,CUST-1956,2025-02-23 04:07:00,3,140.5,421.5,2025-02,2025-01
ORD-51683,CUST-1327,2025-05-06 19:07:00,1,20.9,20.9,2025-05,2025-01
ORD-51684,CUST-1533,2025-06-04 14:53:00,2,82.8,165.6,2025-06,2025-02
ORD-51685,CUST-1015,2025-01-11 11:19:00,1,14.78,14.78,2025-01,2025-01
ORD-51686,CUST-1008,2025-03-11 21:21:00,3,12.1,36.3,2025-03,2025-01
ORD-51687,CUST-1568,2025-11-23 09:06:00,4,88.16,352.64,2025-11,2025-03
ORD-51688,CUST-1069,2025-04-05 16:38:00,3,7.34,22.02,2025-04,2025-01
ORD-51690,CUST-1091,2025-07-05 10:46:00,4,77.25,309.0,2025-07,2025-07
ORD-51691,CUST-1575,2025-02-04 19:21:00,2,46.96,93.92,2025-02,2025-02
ORD-51692,CUST-1877,2025-06-09 14:51:00,2,44.32,88.64,2025-06,2025-02
ORD-51693,CUST-1139,2025-06-13 14:59:00,5,101.1,505.5,2025-06,2025-02
ORD-51694,CUST-1914,2025-08-27 21:12:00,4,33.48,133.92,2025-08,2025-04
ORD-51695,CUST-1897,2025-09-26 08:01:00,4,31.12,124.48,2025-09,2025-04
ORD-51696,CUST-1407,2025-02-03 01:07:00,2,127.45,254.9,2025-02,2025-01
ORD-51697,CUST-1855,2025-08-29 12:38:00,3,134.86,404.58,2025-08,2025-03
ORD-51698,CUST-1692,2025-09-29 03:34:00,4,109.37,437.48,2025-09,2025-08
ORD-51699,CUST-1272,2025-05-25 03:33:00,4,142.23,568.92,2025-05,2025-02
ORD-51701,CUST-1391,2025-07-12 08:01:00,5,106.64,533.2,2025-07,2025-04
ORD-51702,CUST-1832,2025-12-18 22:06:00,1,61.36,61.36,2025-12,2025-02
ORD-51703,CUST-1169,2025-01-05 03:09:00,3,15.21,45.63,2025-01,2025-01
ORD-51704,CUST-1279,2025-11-02 20:04:00,2,38.29,76.58,2025-11,2025-03
ORD-51705,CUST-1832,2025-12-04 15:57:00,5,148.85,744.25,2025-12,2025-02
ORD-51706,CUST-1417,2025-07-15 23:25:00,2,59.28,118.56,2025-07,2025-05
ORD-51707,CUST-1472,2025-08-08 04:40:00,1,122.34,122.34,2025-08,2025-02
ORD-51708,CUST-1549,2025-02-23 19:40:00,5,38.31,191.55,2025-02,2025-02
ORD-51709,CUST-1859,2025-02-05 04:33:00,2,116.8,233.6,2025-02,2025-01
ORD-51710,CUST-1271,2025-06-17 05:33:00,2,50.81,101.62,2025-06,2025-02
ORD-51712,CUST-1181,2025-06-29 01:12:00,3,97.34,292.02,2025-06,2025-06
ORD-51713,CUST-1475,2025-07-16 06:24:00,3,91.98,275.94,2025-07,2025-02
ORD-51714,CUST-1131,2025-08-16 08:08:00,3,41.95,125.85,2025-08,2025-03
ORD-51715,CUST-1591,2025-10-30 15:41:00,3,144.57,433.71,2025-10,2025-03
ORD-51718,CUST-1370,2025-09-08 11:27:00,4,110.14,440.56,2025-09,2025-01
ORD-51719,CUST-1675,2025-04-23 18:39:00,5,138.59,692.95,2025-04,2025-01
ORD-51720,CUST-1754,2025-10-01 02:04:00,2,46.24,92.48,2025-10,2025-01
ORD-51721,CUST-1437,2025-03-26 16:31:00,2,76.68,153.36,2025-03,2025-01
ORD-51722,CUST-1031,2025-09-06 06:45:00,2,57.56,115.12,2025-09,2025-06
ORD-51723,CUST-1638,2025-03-25 07:12:00,1,77.63,77.63,2025-03,2025-02
ORD-51724,CUST-1008,2025-01-28 07:02:00,3,100.11,300.33,2025-01,2025-01
ORD-51725,CUST-1351,2025-10-15 02:40:00,2,109.72,219.44,2025-10,2025-03
ORD-51726,CUST-1561,2025-06-24 20:10:00,4,122.63,490.52,2025-06,2025-02
ORD-51728,CUST-1446,2025-03-29 17:28:00,5,77.83,389.15,2025-03,2025-01
ORD-51729,CUST-1471,2025-09-17 19:40:00,2,131.98,263.96,2025-09,2025-01
ORD-51731,CUST-1547,2025-09-29 18:31:00,3,146.87,440.61,2025-09,2025-01
ORD-51732,CUST-1106,2025-09-08 11:06:00,3,90.07,270.21,2025-09,2025-02
ORD-51733,CUST-1012,2025-05-31 17:42:00,2,73.57,147.14,2025-05,2025-05
ORD-51734,CUST-1093,2025-09-10 23:17:00,5,96.2,481.0,2025-09,2025-01
ORD-51735,CUST-1559,2025-11-22 18:23:00,2,34.49,68.98,2025-11,2025-01
ORD-51736,CUST-1778,2025-09-19 17:12:00,2,51.1,102.2,2025-09,2025-01
ORD-51737,CUST-1502,2025-03-12 20:58:00,4,94.24,376.96,2025-03,2025-01
ORD-51738,CUST-1548,2025-04-17 04:04:00,1,111.43,111.43,2025-04,2025-04
ORD-51739,CUST-1487,2025-10-05 01:49:00,4,65.09,260.36,2025-10,2025-01
ORD-51740,CUST-1702,2025-04-10 06:35:00,5,8.67,43.35,2025-04,2025-03
ORD-51741,CUST-1227,2025-05-29 22:58:00,1,81.55,81.55,2025-05,2025-01
ORD-51742,CUST-1033,2025-03-01 23:02:00,5,133.62,668.1,2025-03,2025-02
ORD-51743,CUST-1471,2025-05-09 20:00:00,3,114.23,342.69,2025-05,2025-01
ORD-51744,CUST-1054,2025-07-23 13:52:00,5,136.0,680.0,2025-07,2025-03
ORD-51745,CUST-1583,2025-10-18 13:39:00,5,58.97,294.85,2025-10,2025-06
ORD-51746,CUST-1345,2025-02-18 19:33:00,2,57.81,115.62,2025-02,2025-01
ORD-51748,CUST-1836,2025-02-27 12:32:00,5,99.41,497.05,2025-02,2025-02
ORD-51749,CUST-1716,2025-04-24 00:01:00,1,36.99,36.99,2025-04,2025-01
ORD-51750,CUST-1982,2025-03-15 07:17:00,2,66.07,132.14,2025-03,2025-03
ORD-51751,CUST-1527,2025-03-24 23:47:00,5,84.42,422.1,2025-03,2025-01
ORD-51752,CUST-1152,2025-08-04 18:55:00,3,58.87,176.61,2025-08,2025-02
ORD-51753,CUST-1025,2025-09-05 08:18:00,2,74.23,148.46,2025-09,2025-03
ORD-51754,CUST-1778,2025-07-20 02:58:00,4,13.88,55.52,2025-07,2025-01
ORD-51755,CUST-1458,2025-09-05 00:56:00,2,23.34,46.68,2025-09,2025-05
ORD-51756,CUST-1202,2025-03-17 09:31:00,1,80.61,80.61,2025-03,2025-01
ORD-51757,CUST-1105,2025-10-25 09:58:00,1,17.71,17.71,2025-10,2025-01
ORD-51758,CUST-1375,2025-02-06 18:13:00,5,133.26,666.3,2025-02,2025-02
ORD-51759,CUST-1782,2025-08-21 12:57:00,3,59.69,179.07,2025-08,2025-01
ORD-51760,CUST-1542,2025-05-17 11:54:00,3,134.85,404.55,2025-05,2025-02
ORD-51761,CUST-1948,2025-08-29 16:02:00,5,45.67,228.35,2025-08,2025-02
ORD-51763,CUST-1634,2025-06-28 23:06:00,2,23.33,46.66,2025-06,2025-01
ORD-51764,CUST-1130,2025-09-28 13:53:00,3,33.27,99.81,2025-09,2025-02
ORD-51765,CUST-1878,2025-07-20 04:43:00,5,104.3,521.5,2025-07,2025-01
ORD-51766,CUST-1991,2025-07-20 18:03:00,2,10.99,21.98,2025-07,2025-02
ORD-51767,CUST-1455,2025-05-05 10:32:00,1,108.48,108.48,2025-05,2025-01
ORD-51768,CUST-1033,2025-11-08 21:08:00,1,62.69,62.69,2025-11,2025-02
ORD-51769,CUST-1053,2025-06-19 21:29:00,4,102.14,408.56,2025-06,2025-01
ORD-51770,CUST-1061,2025-08-21 06:35:00,2,49.75,99.5,2025-08,2025-02
ORD-51771,CUST-1876,2025-01-24 03:42:00,4,24.19,96.76,2025-01,2025-01
ORD-51772,CUST-1313,2025-10-29 19:46:00,3,24.31,72.93,2025-10,2025-02
ORD-51773,CUST-1199,2025-06-13 05:17:00,1,49.0,49.0,2025-06,2025-04
ORD-51774,CUST-1899,2025-01-18 04:11:00,4,40.05,160.2,2025-01,2025-01
ORD-51775,CUST-1915,2025-05-19 16:59:00,5,6.17,30.85,2025-05,2025-05
ORD-51776,CUST-1829,2025-12-04 17:50:00,2,103.08,206.16,2025-12,2025-03
ORD-51777,CUST-1385,2025-10-23 20:27:00,1,59.07,59.07,2025-10,2025-07
ORD-51778,CUST-1825,2025-03-22 11:36:00,3,88.06,264.18,2025-03,2025-03
ORD-51779,CUST-1709,2025-07-03 05:48:00,4,38.54,154.16,2025-07,2025-01
ORD-51780,CUST-1691,2025-07-25 11:43:00,5,93.54,467.7,2025-07,2025-01
ORD-51781,CUST-1197,2025-05-01 19:38:00,5,112.82,564.1,2025-05,2025-05
ORD-51782,CUST-1143,2025-03-15 22:09:00,3,128.82,386.46,2025-03,2025-03
ORD-51783,CUST-1981,2025-09-20 17:21:00,3,141.77,425.31,2025-09,2025-01
ORD-51784,CUST-1741,2025-07-02 07:39:00,4,92.23,368.92,2025-07,2025-07
ORD-51785,CUST-1421,2025-07-06 02:28:00,4,58.3,233.2,2025-07,2025-01
ORD-51786,CUST-1693,2025-11-28 10:52:00,2,128.1,256.2,2025-11,2025-02
ORD-51787,CUST-1933,2025-03-12 23:51:00,3,83.77,251.31,2025-03,2025-03
ORD-51788,CUST-1964,2025-05-16 14:02:00,2,52.11,104.22,2025-05,2025-02
ORD-51789,CUST-1141,2025-02-17 01:51:00,2,136.02,272.04,2025-02,2025-02
ORD-51790,CUST-1343,2025-11-24 23:33:00,2,8.12,16.24,2025-11,2025-03
ORD-51791,CUST-1712,2025-09-30 08:45:00,5,84.57,422.85,2025-09,2025-01
ORD-51792,CUST-1318,2025-02-09 09:47:00,3,59.01,177.03,2025-02,2025-02
ORD-51793,CUST-1072,2025-01-25 08:27:00,5,97.03,485.15,2025-01,2025-01
ORD-51794,CUST-1785,2025-12-01 21:45:00,2,102.31,204.62,2025-12,2025-01
ORD-51795,CUST-1555,2025-04-24 16:26:00,2,51.24,102.48,2025-04,2025-04
ORD-51796,CUST-1448,2025-09-25 14:45:00,5,114.39,571.95,2025-09,2025-01
ORD-51797,CUST-1175,2025-05-02 19:39:00,1,85.69,85.69,2025-05,2025-02
ORD-51798,CUST-1892,2025-04-26 04:36:00,1,144.8,144.8,2025-04,2025-04
ORD-51799,CUST-1343,2025-08-09 04:19:00,1,98.75,98.75,2025-08,2025-03
ORD-51800,CUST-1666,2025-11-22 19:09:00,4,15.26,61.04,2025-11,2025-03
ORD-51802,CUST-1763,2025-10-14 16:51:00,5,49.07,245.35,2025-10,2025-04
ORD-51803,CUST-1925,2025-10-25 11:14:00,2,125.4,250.8,2025-10,2025-06
ORD-51804,CUST-1306,2025-03-25 04:46:00,3,139.61,418.83,2025-03,2025-03
ORD-51805,CUST-1151,2025-06-03 17:08:00,3,81.05,243.15,2025-06,2025-02
ORD-51806,CUST-1361,2025-10-19 13:33:00,5,21.73,108.65,2025-10,2025-06
ORD-51807,CUST-1671,2025-08-22 16:24:00,2,145.36,290.72,2025-08,2025-06
ORD-51808,CUST-1926,2025-03-28 07:00:00,3,148.26,444.78,2025-03,2025-03
ORD-51809,CUST-1480,2025-06-06 01:05:00,2,80.69,161.38,2025-06,2025-02
ORD-51810,CUST-1987,2025-08-09 10:09:00,5,142.5,712.5,2025-08,2025-01
ORD-51811,CUST-1909,2025-11-27 21:23:00,1,111.49,111.49,2025-11,2025-04
ORD-51812,CUST-1725,2025-06-24 05:52:00,5,73.58,367.9,2025-06,2025-03
ORD-51813,CUST-1718,2025-05-20 01:35:00,4,58.57,234.28,2025-05,2025-01
ORD-51814,CUST-1744,2025-02-19 21:09:00,5,89.11,445.55,2025-02,2025-02
ORD-51815,CUST-1866,2025-11-13 16:48:00,4,29.23,116.92,2025-11,2025-02
ORD-51816,CUST-1477,2025-10-21 21:25:00,2,120.46,240.92,2025-10,2025-02
ORD-51817,CUST-1208,2025-06-14 07:50:00,1,34.33,34.33,2025-06,2025-02
ORD-51818,CUST-1562,2025-04-23 20:49:00,5,105.85,529.25,2025-04,2025-01
ORD-51819,CUST-1271,2025-03-31 01:22:00,5,147.79,738.95,2025-03,2025-02
ORD-51820,CUST-1204,2025-02-05 03:51:00,5,81.07,405.35,2025-02,2025-02
ORD-51821,CUST-1413,2025-07-25 22:46:00,3,68.88,206.64,2025-07,2025-02
ORD-51822,CUST-1703,2025-06-11 16:37:00,5,10.42,52.1,2025-06,2025-01
ORD-51823,CUST-1083,2025-09-06 14:27:00,5,40.45,202.25,2025-09,2025-03
ORD-51824,CUST-1245,2025-08-19 03:36:00,1,52.4,52.4,2025-08,2025-01
ORD-51825,CUST-1609,2025-06-12 02:34:00,5,32.06,160.3,2025-06,2025-04
ORD-51826,CUST-1125,2025-08-03 17:51:00,2,59.4,118.8,2025-08,2025-03
